#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   54987.47353400          5.83          0.36        86.422       -50.842        68.015        39.161
   54987.47447711          5.41          1.06       324.506       -26.993       190.187        63.048
   54987.47778867          4.65          0.67        94.414        -9.653        61.506        80.344
   54987.47782935          3.11          2.60       195.881        14.223       320.039       104.177
   54987.48587198          5.39          0.81       111.007       -19.888        47.838        70.093
   54987.49264538          5.63          0.48       249.562       -29.659       271.674        60.323
   54987.49380502          3.42          0.30        12.636        25.683       149.050       115.728
   54987.49612421          5.62          0.20       273.419       -38.677       249.060        51.327
   54987.50251149          3.69          0.44       193.614        56.167       331.228       146.123
   54987.50571166          3.68          0.65       349.302        -4.158       176.684        85.890
   54987.50670566          5.49          0.47       304.997       -32.045       221.318        57.984
   54987.51433627          3.12          1.73        94.537        16.403        74.553       106.399
   54987.51492292          3.40          0.87        45.482        59.432       123.778       149.463
   54987.51658900          5.76          0.53       202.767       -41.752       327.123        48.200
   54987.52239671          5.89          0.35       145.547       -67.174        26.530        22.780
