#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   54585.94644948          3.27          0.44       105.542        11.911       183.319       101.895
   54585.95826522          3.60          0.66         3.239        13.146       289.899       103.195
   54585.96775749          5.74          0.54       347.542       -53.873       309.011        36.180
   54585.98378750          5.61          0.75       201.160       -37.971       101.167        51.979
   54585.99997361          5.74          0.94       115.775       -57.421       192.492        32.551
   54586.02286045          4.47          1.12       187.346         9.195       129.104        99.141
   54586.03042804          5.63          0.34       152.833       -38.647       166.369        51.302
   54586.03552493          5.56          0.94       250.809       -27.221        70.185        62.760
   54586.03713611          5.70          0.64       199.719       -43.085       121.864        46.862
   54586.04823368          3.48          0.74        80.711        42.135       244.859       132.146
   54586.05420112          5.54          0.75       346.181       -33.097       341.580        56.955
   54586.05568826          3.26          0.72         0.949        27.259       327.359       117.309
   54586.06639927          3.23          1.92        97.913        47.167       234.204       137.163
   54586.07091303          5.69          0.29         9.763       -42.732       324.048        47.321
   54586.07099222          3.58          0.36       331.308        20.117         2.532       110.159
